season,name,position,round,total_points,points_last3,points_last5,minutes_last3,minutes_last5,bps_last5,ict_last5,starts_last3,xg_last5,xa_last5,xgi_last5,transfers_last3,season_points_avg,season_minutes_avg,was_home,value,round,pos_DEF,pos_FWD,pos_GK,pos_MID
2022-23,Solly March,MID,34,1,3.6666666666666665,4.2,78.33333333333333,83.0,21.0,8.760000000000002,1.0,0.098,0.22199999999999998,0.236,173464.33333333334,4.67741935483871,85.80645161290323,1,53,34,0,0,0,1
2022-23,Solly March,MID,35,1,2.3333333333333335,3.8,57.333333333333336,70.4,19.2,7.840000000000001,0.6666666666666666,0.10400000000000001,0.16799999999999998,0.27199999999999996,242490.0,4.5625,83.96875,1,53,35,0,0,0,1
2022-23,Son Heung-min,MID,2,2,5.0,5.0,90.0,90.0,23.0,14.5,0.0,0.0,0.0,0.0,0.0,5.0,90.0,0,120,2,0,0,0,1
2022-23,Son Heung-min,MID,3,3,3.5,3.5,84.0,84.0,13.0,10.35,0.0,0.0,0.0,0.0,-105507.5,3.5,84.0,1,119,3,0,0,0,1
2022-23,Son Heung-min,MID,4,3,3.3333333333333335,3.3333333333333335,81.0,81.0,8.0,8.066666666666666,0.0,0.0,0.0,0.0,-143092.66666666666,3.3333333333333335,81.0,0,119,4,0,0,0,1
2022-23,Son Heung-min,MID,5,2,2.6666666666666665,3.25,75.33333333333333,79.0,6.5,7.525,0.0,0.0,0.0,0.0,-238210.33333333334,3.25,79.0,0,118,5,0,0,0,1
2022-23,Son Heung-min,MID,6,2,2.6666666666666665,3.0,79.33333333333333,81.2,5.6,6.82,0.0,0.0,0.0,0.0,-273795.6666666667,3.0,81.2,1,117,6,0,0,0,1
2022-23,Son Heung-min,MID,8,19,2.3333333333333335,2.4,82.0,79.8,3.0,6.640000000000001,0.0,0.0,0.0,0.0,-272430.6666666667,2.8333333333333335,81.5,1,117,8,0,0,0,1
2022-23,Son Heung-min,MID,9,2,7.666666666666667,5.8,68.0,70.4,13.4,8.26,0.0,0.0,0.0,0.0,-127837.66666666667,5.142857142857143,74.28571428571429,0,117,9,0,0,0,1
2022-23,Son Heung-min,MID,10,6,7.666666666666667,5.6,61.666666666666664,69.6,15.6,7.94,0.0,0.0,0.0,0.0,28814.0,4.75,73.875,0,117,10,0,0,0,1
2022-23,Son Heung-min,MID,11,3,9.0,6.2,60.333333333333336,70.8,19.6,8.4,0.0,0.0,0.0,0.0,71164.0,4.888888888888889,74.44444444444444,1,117,11,0,0,0,1
2022-23,Son Heung-min,MID,12,2,3.6666666666666665,6.4,80.0,70.8,22.2,9.780000000000001,0.0,0.0,0.0,0.0,70092.33333333333,4.7,76.0,0,118,12,0,0,0,1
2022-23,Son Heung-min,MID,13,2,3.6666666666666665,6.4,86.33333333333333,72.2,21.4,7.840000000000001,0.0,0.0,0.0,0.0,23223.0,4.454545454545454,77.27272727272727,1,118,13,0,0,0,1
2022-23,Son Heung-min,MID,14,2,2.3333333333333335,3.0,90.0,84.0,9.8,6.279999999999999,0.0,0.0,0.0,0.0,3200.6666666666665,4.25,78.33333333333333,0,117,14,0,0,0,1
2022-23,Son Heung-min,MID,17,2,0.6666666666666666,1.2,30.0,54.0,3.0,4.9799999999999995,0.0,0.0,0.0,0.0,-160572.0,3.533333333333333,68.66666666666667,0,116,17,0,0,0,1
2022-23,Son Heung-min,MID,18,2,0.6666666666666666,1.2,30.0,54.0,2.8,4.94,0.3333333333333333,0.01904,0.010454,0.029494,-140366.33333333334,3.4375,70.0,1,116,18,0,0,0,1
2022-23,Son Heung-min,MID,19,8,1.3333333333333333,1.2,60.0,54.0,5.6,4.76,0.6666666666666666,0.031920000000000004,0.026702000000000004,0.058621999999999994,-40526.0,3.3529411764705883,71.17647058823529,0,116,19,0,0,0,1
2022-23,Son Heung-min,MID,20,2,4.0,2.4,90.0,54.0,8.4,3.6400000000000006,1.0,0.13528,0.03947,0.17475000000000002,-5733.333333333333,3.611111111111111,72.22222222222223,1,116,20,0,0,0,1
2022-23,Son Heung-min,MID,20,2,4.0,2.8,90.0,72.0,8.8,4.76,1.0,0.24900000000000003,0.059312,0.30831200000000003,12532.333333333334,3.526315789473684,73.15789473684211,0,116,20,0,0,0,1
2022-23,Son Heung-min,MID,21,5,4.0,3.2,90.0,90.0,9.8,5.5,1.0,0.26694,0.084452,0.35139200000000004,35622.0,3.45,74.0,0,116,21,0,0,0,1
2022-23,Son Heung-min,MID,22,3,3.0,3.8,85.0,87.0,10.4,5.5600000000000005,1.0,0.2479,0.084098,0.331998,30072.0,3.5238095238095237,74.04761904761905,1,116,22,0,0,0,1
2022-23,Son Heung-min,MID,23,2,3.3333333333333335,4.0,82.66666666666667,85.6,9.8,4.9399999999999995,1.0,0.24102,0.07785,0.31687000000000004,-817.6666666666666,3.5,74.45454545454545,0,116,23,0,0,0,1
2022-23,Son Heung-min,MID,24,6,3.3333333333333335,2.8,82.66666666666667,85.6,5.4,3.3800000000000003,1.0,0.14565999999999998,0.067082,0.21074200000000004,-21102.0,3.4347826086956523,75.1304347826087,1,116,24,0,0,0,1
2022-23,Son Heung-min,MID,25,1,3.6666666666666665,3.6,65.0,72.0,9.4,3.8,0.6666666666666666,0.11594,0.05124000000000001,0.16318000000000002,-15815.333333333334,3.5416666666666665,72.91666666666667,1,116,25,0,0,0,1
2022-23,Son Heung-min,MID,26,2,3.0,3.4,41.0,56.2,9.0,3.400000000000001,0.3333333333333333,0.098,0.0361,0.1301,-4132.0,3.44,70.44,0,116,26,0,0,0,1
2022-23,Son Heung-min,MID,27,9,3.0,2.8,41.0,59.2,10.2,4.140000000000001,0.3333333333333333,0.13999999999999999,0.05600000000000001,0.192,-3733.0,3.3846153846153846,71.1923076923077,1,116,27,0,0,0,1
2022-23,Son Heung-min,MID,28,5,4.0,4.0,61.333333333333336,59.2,15.2,6.980000000000001,0.6666666666666666,0.24,0.132,0.37,-3033.6666666666665,3.5925925925925926,71.62962962962963,0,116,28,0,0,0,1
2022-23,Son Heung-min,MID,29,3,5.333333333333333,4.6,87.66666666666667,59.2,18.6,8.26,1.0,0.31599999999999995,0.16999999999999998,0.484,78078.66666666667,3.642857142857143,72.28571428571429,0,116,29,0,0,0,1
2022-23,Son Heung-min,MID,30,7,5.666666666666667,4.0,84.66666666666667,71.0,14.8,7.08,1.0,0.23199999999999998,0.16999999999999998,0.398,34825.0,3.6206896551724137,72.58620689655173,1,116,30,0,0,0,1
2022-23,Son Heung-min,MID,31,9,5.0,5.2,87.0,86.8,18.2,8.02,1.0,0.236,0.174,0.40599999999999997,24969.333333333332,3.7333333333333334,73.16666666666667,1,116,31,0,0,0,1
2022-23,Son Heung-min,MID,32,2,6.333333333333333,6.6,87.0,86.8,20.8,9.26,1.0,0.316,0.21400000000000002,0.526,-49174.333333333336,3.903225806451613,73.70967741935483,0,116,32,0,0,0,1
2022-23,Son Heung-min,MID,33,8,6.0,5.2,87.33333333333333,86.6,15.2,6.5600000000000005,1.0,0.242,0.13,0.368,-756.3333333333334,3.84375,73.96875,1,116,33,0,0,0,1
2022-23,Son Heung-min,MID,34,9,6.333333333333333,5.8,86.0,85.8,17.0,5.0600000000000005,1.0,0.362,0.11800000000000002,0.476,-2863.6666666666665,3.9696969696969697,74.33333333333333,0,115,34,0,0,0,1
2022-23,Son Heung-min,MID,35,3,6.333333333333333,7.0,86.0,87.6,21.8,6.540000000000001,1.0,0.496,0.13799999999999998,0.634,-21318.666666666668,4.117647058823529,74.79411764705883,1,115,35,0,0,0,1
2022-23,Son Heung-min,MID,36,2,6.666666666666667,6.2,88.0,87.2,18.6,5.880000000000001,1.0,0.56,0.128,0.688,-6489.0,4.085714285714285,75.17142857142858,0,115,36,0,0,0,1
2022-23,Son Heung-min,MID,37,2,4.666666666666667,4.8,89.33333333333333,87.2,13.0,3.22,1.0,0.43800000000000006,0.084,0.522,796.6666666666666,4.027777777777778,75.58333333333333,1,115,37,0,0,0,1
2022-23,Son Heung-min,MID,38,5,2.3333333333333335,4.8,89.33333333333333,88.8,16.0,4.880000000000001,1.0,0.48,0.148,0.628,4363.0,3.972972972972973,75.97297297297297,0,115,38,0,0,0,1
2022-23,Stefan Bajcetic,MID,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.666666666666664,0.0,0.0,1,45,4,0,0,0,1
2022-23,Stefan Bajcetic,MID,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.07142857142857142,1.4285714285714286,0,44,17,0,0,0,1
2022-23,Stefan Bajcetic,MID,18,1,2.0,1.2,3.6666666666666665,2.2,5.0,1.64,0.0,0.1169,0.00041799999999999997,0.11731799999999999,41.666666666666664,0.4666666666666667,2.066666666666667,1,44,18,0,0,0,1
2022-23,Stefan Bajcetic,MID,21,2,0.3333333333333333,1.4,1.3333333333333333,3.0,5.6,1.64,0.0,0.1169,0.0005239999999999999,0.117424,668.3333333333334,0.4444444444444444,1.9444444444444444,1,44,21,0,0,0,1
2022-23,Stefan Bajcetic,MID,22,2,0.6666666666666666,1.8,27.0,19.2,6.8,2.36,0.3333333333333333,0.1169,0.04558,0.16248,-253.33333333333334,0.5263157894736842,6.105263157894737,0,44,22,0,0,0,1
2022-23,Stefan Bajcetic,MID,23,3,1.3333333333333333,1.0,52.333333333333336,32.2,3.4,0.9199999999999999,0.6666666666666666,0.0,0.053162,0.053162,-150.66666666666666,0.6,9.6,1,44,23,0,0,0,1
2022-23,Stefan Bajcetic,MID,24,1,2.3333333333333335,1.4,82.0,49.2,5.4,1.86,1.0,0.004,0.069056,0.07305600000000001,56.333333333333336,0.7142857142857143,13.380952380952381,0,44,24,0,0,0,1
2022-23,Stefan Bajcetic,MID,25,1,2.0,1.6,74.33333333333333,60.8,5.6,2.0200000000000005,1.0,0.008,0.07105600000000001,0.07705600000000001,1921.6666666666667,0.7272727272727273,15.409090909090908,0,44,25,0,0,0,1
2022-23,Stefan Bajcetic,MID,25,2,1.6666666666666667,1.8,51.0,62.0,6.6,2.1,0.6666666666666666,0.008,0.07105600000000001,0.07705600000000001,9325.666666666666,0.7391304347826086,15.0,1,44,25,0,0,0,1
2022-23,Stefan Bajcetic,MID,26,1,1.3333333333333333,1.8,47.333333333333336,61.4,6.6,1.86,0.6666666666666666,0.036000000000000004,0.033999999999999996,0.06799999999999999,16736.666666666668,0.7916666666666666,17.625,1,44,26,0,0,0,1
2022-23,Stefan Bajcetic,MID,27,2,1.3333333333333333,1.6,32.0,48.6,6.0,1.78,0.3333333333333333,0.036000000000000004,0.026000000000000002,0.06000000000000001,13154.333333333334,0.8,17.4,0,44,27,0,0,0,1
2022-23,Stefan Ortega Moreno,GK,34,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2618.0,0.0,0.0,1,38,34,0,0,1,0
2022-23,Stefan Ortega Moreno,GK,37,11,2.3333333333333335,1.4,30.0,18.0,6.0,0.44000000000000006,0.3333333333333333,0.0,0.0,0.0,-563.6666666666666,0.2,2.5714285714285716,1,37,37,0,0,1,0
2022-23,Stefan Ortega Moreno,GK,37,5,3.6666666666666665,3.6,30.0,36.0,13.6,1.3,0.3333333333333333,0.0,0.0,0.0,579.6666666666666,0.5,5.0,0,37,37,0,0,1,0
2022-23,Steve Cook,DEF,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,2,1,0,0,0
2022-23,Steve Cook,DEF,3,2,0.5,0.5,5.5,5.5,2.0,0.15,0.0,0.0,0.0,0.0,-1429.0,0.5,5.5,0,45,3,1,0,0,0
2022-23,Steve Cook,DEF,4,1,1.0,1.0,33.666666666666664,33.666666666666664,8.333333333333334,1.1333333333333333,0.0,0.0,0.0,0.0,-1606.3333333333333,1.0,33.666666666666664,1,45,4,1,0,0,0
2022-23,Steve Cook,DEF,6,1,1.0,0.8,54.666666666666664,35.0,6.4,1.1800000000000002,0.0,0.0,0.0,0.0,-1111.0,0.8,35.0,1,45,6,1,0,0,0
2022-23,Steve Cook,DEF,8,0,0.6666666666666666,1.0,54.666666666666664,53.0,9.4,1.58,0.0,0.0,0.0,0.0,-601.0,0.8333333333333334,44.166666666666664,1,45,8,1,0,0,0
2022-23,Steve Cook,DEF,9,-1,0.3333333333333333,0.8,50.666666666666664,63.2,9.6,1.8,0.0,0.0,0.0,0.0,-317.6666666666667,0.7142857142857143,46.714285714285715,0,44,9,1,0,0,0
2022-23,Steve Cook,DEF,10,1,0.0,0.2,80.66666666666667,63.2,7.8,1.7,0.0,0.0,0.0,0.0,-339.3333333333333,0.5,52.125,1,44,10,1,0,0,0
2022-23,Steve Cook,DEF,11,2,0.0,0.2,80.66666666666667,66.4,7.4,1.44,0.0,0.0,0.0,0.0,-367.6666666666667,0.5555555555555556,56.333333333333336,0,44,11,1,0,0,0
2022-23,Steve Cook,DEF,12,6,0.6666666666666666,0.6,90.0,84.4,9.8,1.9600000000000002,0.0,0.0,0.0,0.0,-442.6666666666667,0.7,59.7,0,44,12,1,0,0,0
2022-23,Steve Cook,DEF,13,6,3.0,1.6,90.0,84.4,11.4,1.8399999999999999,0.0,0.0,0.0,0.0,-250.33333333333334,1.1818181818181819,62.45454545454545,1,44,13,1,0,0,0
2022-23,Steve Cook,DEF,14,0,4.666666666666667,2.8,90.0,90.0,15.8,2.1399999999999997,0.0,0.0,0.0,0.0,-82.66666666666667,1.5833333333333333,64.75,0,44,14,1,0,0,0
2022-23,Steve Cook,DEF,15,1,4.0,3.0,90.0,90.0,15.0,2.2,0.0,0.0,0.0,0.0,-27.333333333333332,1.4615384615384615,66.6923076923077,1,44,15,1,0,0,0
2022-23,Stuart Armstrong,MID,2,2,1.0,1.0,45.0,45.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,45.0,1,50,2,0,0,0,1
2022-23,Stuart Armstrong,MID,3,1,1.5,1.5,52.5,52.5,2.5,2.4,0.0,0.0,0.0,0.0,-313.5,1.5,52.5,0,50,3,0,0,0,1
2022-23,Stuart Armstrong,MID,4,1,1.3333333333333333,1.3333333333333333,41.666666666666664,41.666666666666664,2.6666666666666665,2.1333333333333333,0.0,0.0,0.0,0.0,-399.0,1.3333333333333333,41.666666666666664,1,49,4,0,0,0,1
2022-23,Stuart Armstrong,MID,6,1,0.6666666666666666,1.0,15.666666666666666,30.4,3.0,1.8,0.0,0.0,0.0,0.0,-861.6666666666666,1.0,30.4,0,49,6,0,0,0,1
2022-23,Stuart Armstrong,MID,8,1,0.6666666666666666,1.0,20.333333333333332,28.2,4.6,2.2600000000000002,0.0,0.0,0.0,0.0,-180.33333333333334,1.0,31.0,0,49,8,0,0,0,1
2022-23,Stuart Armstrong,MID,9,1,0.6666666666666666,0.8,17.666666666666668,20.0,3.8,1.6,0.0,0.0,0.0,0.0,354.3333333333333,1.0,29.285714285714285,1,49,9,0,0,0,1
2022-23,Stuart Armstrong,MID,10,2,1.0,0.8,47.0,33.6,5.6,3.02,0.0,0.0,0.0,0.0,359.6666666666667,1.0,36.625,0,49,10,0,0,0,1
2022-23,Stuart Armstrong,MID,11,1,1.3333333333333333,1.0,57.333333333333336,41.2,4.6,2.56,0.0,0.0,0.0,0.0,-420.0,1.1111111111111112,39.77777777777778,1,49,11,0,0,0,1
2022-23,Stuart Armstrong,MID,12,0,1.3333333333333333,1.2,56.333333333333336,44.4,5.2,2.66,0.0,0.0,0.0,0.0,-606.3333333333334,1.1,37.4,0,48,12,0,0,0,1
2022-23,Stuart Armstrong,MID,13,9,1.0,1.0,35.0,42.4,3.4,2.2,0.0,0.0,0.0,0.0,-447.6666666666667,1.0,36.18181818181818,1,48,13,0,0,0,1
2022-23,Stuart Armstrong,MID,14,2,3.3333333333333335,2.6,39.666666666666664,54.4,9.2,4.3,0.0,0.0,0.0,0.0,-271.0,1.6666666666666667,39.75,0,48,14,0,0,0,1
2022-23,Stuart Armstrong,MID,15,2,3.6666666666666665,2.8,62.666666666666664,53.8,8.0,3.2800000000000002,0.0,0.0,0.0,0.0,27.0,1.6923076923076923,43.23076923076923,1,48,15,0,0,0,1
2022-23,Stuart Armstrong,MID,16,1,4.333333333333333,2.8,75.66666666666667,53.4,10.8,3.72,0.0,0.0,0.0,0.0,-373.3333333333333,1.7142857142857142,44.642857142857146,0,47,16,0,0,0,1
2022-23,Stuart Armstrong,MID,17,1,1.6666666666666667,2.8,68.33333333333333,61.6,10.4,3.7399999999999998,0.3333333333333333,0.0,0.0025700000000000002,0.0025700000000000002,-272.3333333333333,1.6666666666666667,45.46666666666667,1,47,17,0,0,0,1
2022-23,Stuart Armstrong,MID,18,1,1.3333333333333333,3.0,55.0,65.8,11.8,4.000000000000001,0.3333333333333333,0.0,0.009936,0.009936,-324.0,1.625,45.4375,0,47,18,0,0,0,1
2022-23,Stuart Armstrong,MID,19,0,1.0,1.4,41.666666666666664,54.6,6.0,1.9,0.3333333333333333,0.014180000000000002,0.012872,0.027052,91.66666666666667,1.588235294117647,44.11764705882353,1,47,19,0,0,0,1
2022-23,Stuart Armstrong,MID,23,1,0.0,0.2,0.0,5.6,0.2,0.44000000000000006,0.0,0.014180000000000002,0.005092,0.019272,-574.0,1.2857142857142858,35.95238095238095,1,47,23,0,0,0,1
2022-23,Stuart Armstrong,MID,24,3,0.3333333333333333,0.2,0.3333333333333333,1.2,0.4,0.26000000000000006,0.0,0.0,0.002156,0.002156,-421.3333333333333,1.2727272727272727,34.36363636363637,0,47,24,0,0,0,1
2022-23,Stuart Armstrong,MID,25,2,1.3333333333333333,0.8,19.666666666666668,11.8,2.0,0.12,0.3333333333333333,0.008,0.008,0.016,-206.33333333333334,1.3478260869565217,35.391304347826086,0,47,25,0,0,0,1
2022-23,Stuart Armstrong,MID,26,1,2.0,1.2,40.333333333333336,24.2,2.2,0.25999999999999995,0.6666666666666666,0.022000000000000002,0.008,0.030000000000000006,60.0,1.375,36.5,1,47,26,0,0,0,1
2022-23,Stuart Armstrong,MID,27,1,2.0,1.4,43.333333333333336,26.2,2.8,0.31999999999999995,0.6666666666666666,0.022000000000000002,0.008,0.030000000000000006,77.33333333333333,1.36,35.44,0,47,27,0,0,0,1
2022-23,Stuart Armstrong,MID,28,2,0.6666666666666666,1.4,15.0,33.0,4.0,0.96,0.0,0.044000000000000004,0.012,0.05600000000000001,-0.3333333333333333,1.2962962962962963,34.111111111111114,1,47,28,0,0,0,1
2022-23,Stuart Armstrong,MID,29,2,1.0,1.2,34.666666666666664,35.2,4.6,1.44,0.3333333333333333,0.06799999999999999,0.01,0.078,47.333333333333336,1.3214285714285714,35.357142857142854,0,47,29,0,0,0,1
2022-23,Stuart Armstrong,MID,30,1,1.3333333333333333,1.2,46.666666666666664,37.0,5.6,2.0,0.6666666666666666,0.057999999999999996,0.016,0.064,-35.666666666666664,1.3448275862068966,36.58620689655172,1,47,30,0,0,0,1
2022-23,Stuart Armstrong,MID,31,1,1.6666666666666667,1.2,56.333333333333336,40.8,5.6,1.9599999999999997,0.6666666666666666,0.057999999999999996,0.016,0.064,-77.33333333333333,1.3333333333333333,36.333333333333336,1,47,31,0,0,0,1
2022-23,Stuart Armstrong,MID,33,1,0.6666666666666666,1.2,13.0,35.8,4.0,1.3800000000000001,0.0,0.036,0.013999999999999999,0.04,-16.0,1.28125,34.375,1,47,33,0,0,0,1
2022-23,Stuart Armstrong,MID,34,6,0.6666666666666666,1.0,13.0,27.8,4.6,0.7799999999999999,0.0,0.003999999999999995,0.019999999999999997,0.014000000000000002,-9.0,1.2727272727272727,34.21212121212121,0,47,34,0,0,0,1
2022-23,Stuart Armstrong,MID,35,5,2.3333333333333335,1.8,33.0,27.6,8.2,1.94,0.3333333333333333,0.13799999999999998,0.018,0.156,-31.666666666666668,1.411764705882353,35.26470588235294,0,47,35,0,0,0,1
2022-23,Stuart Armstrong,MID,36,2,4.0,2.6,58.0,36.8,12.0,2.92,0.6666666666666666,0.15999999999999998,0.096,0.256,100.0,1.5142857142857142,36.4,1,47,36,0,0,0,1
2022-23,Stuart Armstrong,MID,37,1,4.333333333333333,2.8,72.33333333333333,49.2,13.8,3.4599999999999995,1.0,0.15999999999999998,0.10600000000000001,0.266,131.33333333333334,1.5277777777777777,37.388888888888886,0,47,37,0,0,0,1
2022-23,Stuart Armstrong,MID,38,1,2.6666666666666665,3.0,55.333333333333336,53.0,14.6,3.5199999999999996,0.6666666666666666,0.15999999999999998,0.10600000000000001,0.266,122.0,1.5135135135135136,36.891891891891895,1,47,38,0,0,0,1
2022-23,Sven Botman,DEF,2,7,1.0,1.0,1.0,1.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,45,2,1,0,0,0
2022-23,Sven Botman,DEF,3,1,4.0,4.0,45.5,45.5,15.5,0.65,0.0,0.0,0.0,0.0,-9728.0,4.0,45.5,1,45,3,1,0,0,0
2022-23,Sven Botman,DEF,4,2,3.0,3.0,60.333333333333336,60.333333333333336,14.333333333333334,1.2666666666666666,0.0,0.0,0.0,0.0,-7095.0,3.0,60.333333333333336,0,45,4,1,0,0,0
2022-23,Sven Botman,DEF,6,6,1.0,2.2,60.0,54.2,11.4,1.28,0.0,0.0,0.0,0.0,-6253.666666666667,2.2,54.2,1,44,6,1,0,0,0
2022-23,Sven Botman,DEF,9,5,2.0,1.8,30.0,54.0,10.0,2.26,0.0,0.0,0.0,0.0,1170.6666666666667,2.4285714285714284,51.57142857142857,0,44,9,1,0,0,0
2022-23,Sven Botman,DEF,10,2,3.6666666666666665,2.6,60.0,54.0,12.8,2.7600000000000002,0.0,0.0,0.0,0.0,-960.6666666666666,2.75,56.375,1,44,10,1,0,0,0
2022-23,Sven Botman,DEF,11,7,2.3333333333333335,2.6,60.0,54.0,14.4,3.4200000000000004,0.0,0.0,0.0,0.0,3902.3333333333335,2.6666666666666665,60.111111111111114,0,44,11,1,0,0,0
2022-23,Sven Botman,DEF,12,7,4.666666666666667,4.0,90.0,72.0,19.8,4.12,0.0,0.0,0.0,0.0,-5445.666666666667,3.1,63.1,1,44,12,1,0,0,0
2022-23,Sven Botman,DEF,13,2,5.333333333333333,4.2,90.0,72.0,20.0,3.7,0.0,0.0,0.0,0.0,7067.666666666667,3.4545454545454546,65.54545454545455,0,44,13,1,0,0,0
2022-23,Sven Botman,DEF,14,6,5.333333333333333,4.6,90.0,90.0,22.4,4.38,0.0,0.0,0.0,0.0,10266.666666666666,3.3333333333333335,67.58333333333333,1,44,14,1,0,0,0
2022-23,Sven Botman,DEF,15,2,5.0,4.8,83.33333333333333,86.0,21.8,3.54,0.0,0.0,0.0,0.0,18578.666666666668,3.5384615384615383,67.76923076923077,0,44,15,1,0,0,0
2022-23,Sven Botman,DEF,16,7,3.3333333333333335,4.8,83.33333333333333,86.0,20.4,2.78,0.0,0.0,0.0,0.0,19760.0,3.4285714285714284,69.35714285714286,1,44,16,1,0,0,0
2022-23,Sven Botman,DEF,17,6,5.0,4.8,82.0,85.2,20.2,2.42,0.3333333333333333,0.0,0.000996,0.000996,17125.666666666668,3.6666666666666665,70.46666666666667,0,44,17,1,0,0,0
2022-23,Sven Botman,DEF,18,6,5.0,4.6,88.66666666666667,85.2,20.8,2.02,0.6666666666666666,0.01162,0.001582,0.013202,43797.666666666664,3.8125,71.6875,1,44,18,1,0,0,0
2022-23,Sven Botman,DEF,19,6,6.333333333333333,5.4,88.66666666666667,85.2,23.2,2.0599999999999996,1.0,0.07375999999999999,0.002946,0.07670600000000001,54665.333333333336,3.9411764705882355,72.76470588235294,0,44,19,1,0,0,0
2022-23,Sven Botman,DEF,20,6,6.0,5.4,90.0,89.2,23.2,2.2600000000000002,1.0,0.07375999999999999,0.00355,0.07731000000000002,57551.0,4.055555555555555,73.72222222222223,1,45,20,1,0,0,0
2022-23,Sven Botman,DEF,21,6,6.0,6.2,90.0,89.2,25.2,2.28,1.0,0.07375999999999999,0.00692,0.08068,55670.0,4.157894736842105,74.57894736842105,0,45,21,1,0,0,0
2022-23,Sven Botman,DEF,22,2,6.0,6.0,90.0,90.0,25.0,2.52,1.0,0.08528,0.009878000000000001,0.095158,55125.0,4.25,75.35,1,45,22,1,0,0,0
2022-23,Sven Botman,DEF,23,1,4.666666666666667,5.2,90.0,90.0,23.6,2.7600000000000002,1.0,0.07966,0.009292,0.090952,75335.66666666667,4.142857142857143,76.04761904761905,0,45,23,1,0,0,0
2022-23,Sven Botman,DEF,24,1,3.0,4.2,90.0,90.0,21.4,3.04,1.0,0.02352,0.009928,0.035448,44133.333333333336,4.0,76.68181818181819,1,45,24,1,0,0,0
2022-23,Sven Botman,DEF,26,1,1.3333333333333333,3.2,90.0,90.0,20.2,3.18,1.0,0.05752,0.013323999999999999,0.07284399999999999,5762.333333333333,3.869565217391304,77.26086956521739,0,45,26,1,0,0,0
2022-23,Sven Botman,DEF,27,2,1.0,2.2,90.0,90.0,18.2,3.2199999999999998,1.0,0.057519999999999995,0.009954000000000001,0.069474,9971.666666666666,3.75,77.79166666666667,1,45,27,1,0,0,0
2022-23,Sven Botman,DEF,28,2,1.3333333333333333,1.4,90.0,90.0,15.2,3.0,1.0,0.084,0.008,0.09400000000000001,19564.0,3.68,78.28,0,45,28,1,0,0,0
2022-23,Sven Botman,DEF,29,7,1.6666666666666667,1.4,90.0,90.0,12.8,2.42,1.0,0.078,0.01,0.088,64543.333333333336,3.6153846153846154,78.73076923076923,1,45,29,1,0,0,0
2022-23,Sven Botman,DEF,29,2,3.6666666666666665,2.6,90.0,90.0,15.4,1.7600000000000002,1.0,0.072,0.008,0.08,22352.666666666668,3.740740740740741,79.14814814814815,0,45,29,1,0,0,0
2022-23,Sven Botman,DEF,30,1,3.6666666666666665,2.8,90.0,90.0,14.6,1.8399999999999999,1.0,0.03799999999999999,0.004000000000000001,0.04200000000000001,-587.6666666666666,3.6785714285714284,79.53571428571429,0,45,30,1,0,0,0
2022-23,Sven Botman,DEF,31,1,3.3333333333333335,2.8,90.0,90.0,14.2,2.0799999999999996,1.0,0.07999999999999999,0.004000000000000001,0.084,-13723.666666666666,3.586206896551724,79.89655172413794,0,45,31,1,0,0,0
2022-23,Sven Botman,DEF,32,2,1.3333333333333333,2.6,90.0,90.0,15.2,2.06,1.0,0.041999999999999996,0.002000000000000001,0.044000000000000004,5869.333333333333,3.5,80.23333333333333,1,45,32,1,0,0,0
2022-23,Sven Botman,DEF,33,2,1.3333333333333333,2.6,90.0,90.0,16.2,2.48,1.0,0.04599999999999999,0.0,0.046,20111.666666666668,3.4516129032258065,80.54838709677419,0,45,33,1,0,0,0
2022-23,Sven Botman,DEF,34,5,1.6666666666666667,1.6,90.0,90.0,14.2,2.1399999999999997,1.0,0.04599999999999999,0.0,0.046,15729.0,3.40625,80.84375,1,45,34,1,0,0,0
2022-23,Sven Botman,DEF,35,1,3.0,2.2,90.0,90.0,15.0,2.7600000000000002,1.0,0.282,0.002000000000000001,0.284,5454.0,3.4545454545454546,81.12121212121212,1,45,35,1,0,0,0
2022-23,Sven Botman,DEF,36,1,2.6666666666666665,2.2,90.0,90.0,15.6,3.02,1.0,0.252,0.008,0.26,6094.0,3.3823529411764706,81.38235294117646,0,45,36,1,0,0,0
2022-23,Sven Botman,DEF,36,2,2.3333333333333335,2.2,90.0,90.0,15.6,2.96,1.0,0.252,0.008,0.26,18210.0,3.3142857142857145,81.62857142857143,1,45,36,1,0,0,0
2022-23,Sven Botman,DEF,37,8,1.3333333333333333,2.2,90.0,90.0,14.4,2.68,1.0,0.248,0.01,0.258,40454.666666666664,3.2777777777777777,81.86111111111111,1,45,37,1,0,0,0
2022-23,Sven Botman,DEF,38,3,3.6666666666666665,3.4,90.0,90.0,16.4,3.3200000000000003,1.0,0.26599999999999996,0.016,0.282,28143.666666666668,3.4054054054054053,82.08108108108108,0,45,38,1,0,0,0
